url,loc,artist,song
http://pizmonet.co.il/wiki/2.4.2000,2,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/2.4.2000,3,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/2.4.2000,4,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/2.4.2000,5,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/2.4.2000,6,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/2.4.2000,7,ערן צור,הוא והיא
http://pizmonet.co.il/wiki/2.4.2000,8,זהבה בן,מלך אמיתי
http://pizmonet.co.il/wiki/2.4.2000,9,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/2.4.2000,10,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/2.4.2000,11,פבלו רוזנברג ויואב יצחק,ילדונת
http://pizmonet.co.il/wiki/2.4.2000,12,דנה ברגר,עד הקצה
http://pizmonet.co.il/wiki/2.4.2000,13,יהודית רביץ,געגוע
http://pizmonet.co.il/wiki/2.4.2000,14,רמי קלינשטיין וריטה,תגיד את זה
http://pizmonet.co.il/wiki/2.4.2000,15,שלמה ארצי ושמעון בוסקילה,עלש
http://pizmonet.co.il/wiki/2.4.2000,16,ג'וזי כץ,אני סולחת
http://pizmonet.co.il/wiki/2.4.2000,17,שלומי שבת ושרון קרלן,חלליות בלב
http://pizmonet.co.il/wiki/2.4.2000,18,צמד ראות,שקט שקט בייבי
http://pizmonet.co.il/wiki/2.4.2000,19,הקרפטים,תמידית לא מאושר
http://pizmonet.co.il/wiki/2.4.2000,20,פישי הגדול וטיפקס,דינה
http://pizmonet.co.il/wiki/2.4.2000,21,רונית שחר,תירגעי עכשיו
http://pizmonet.co.il/wiki/2.4.2000,22,לולה,ימים של שקט
http://pizmonet.co.il/wiki/2.4.2000,23,רעש,אחרי שהתווכחנו
http://pizmonet.co.il/wiki/2.4.2000,24,רונית שחר,ניתקת ממך
http://pizmonet.co.il/wiki/2.4.2000,25,זהבה בן,להשתגע
http://pizmonet.co.il/wiki/9.4.2000,1,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/9.4.2000,2,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/9.4.2000,3,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/9.4.2000,4,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/9.4.2000,5,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/9.4.2000,6,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/9.4.2000,7,זהבה בן,מלך אמיתי
http://pizmonet.co.il/wiki/9.4.2000,8,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/9.4.2000,9,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/9.4.2000,10,פינג פונג,שמייח
http://pizmonet.co.il/wiki/9.4.2000,11,ערן צור,הוא והיא
http://pizmonet.co.il/wiki/9.4.2000,12,יהודית רביץ,געגוע
http://pizmonet.co.il/wiki/9.4.2000,13,פבלו רוזנברג ויואב יצחק,ילדונת
http://pizmonet.co.il/wiki/9.4.2000,14,ג'וזי כץ,אני סולחת
http://pizmonet.co.il/wiki/9.4.2000,15,דנה ברגר,בומביי
http://pizmonet.co.il/wiki/9.4.2000,16,שלמה ארצי ושמעון בוסקילה,עלש
http://pizmonet.co.il/wiki/9.4.2000,17,צמד ראות,שקט שקט בייבי
http://pizmonet.co.il/wiki/9.4.2000,18,רמי קלינשטיין,תנענעי אותי
http://pizmonet.co.il/wiki/9.4.2000,19,פישי הגדול וטיפקס,דינה
http://pizmonet.co.il/wiki/9.4.2000,20,רעש,אחרי שהתווכחנו
http://pizmonet.co.il/wiki/9.4.2000,21,דנה ברגר,עד הקצה
http://pizmonet.co.il/wiki/9.4.2000,22,רמי קלינשטיין וריטה,תגיד את זה
http://pizmonet.co.il/wiki/9.4.2000,23,שלומי שבת ושרון קרלן,חלליות בלב
http://pizmonet.co.il/wiki/9.4.2000,24,הקרפטים,תמידית לא מאושר
http://pizmonet.co.il/wiki/9.4.2000,25,לולה,ימים של שקט
http://pizmonet.co.il/wiki/16.4.2000,1,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/16.4.2000,2,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/16.4.2000,3,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/16.4.2000,4,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/16.4.2000,5,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/16.4.2000,6,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/16.4.2000,7,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/16.4.2000,8,זהבה בן,מלך אמיתי
http://pizmonet.co.il/wiki/16.4.2000,9,פינג פונג,שמייח
http://pizmonet.co.il/wiki/16.4.2000,10,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/16.4.2000,11,שלמה ארצי ובן ארצי,שיר פרדה
http://pizmonet.co.il/wiki/16.4.2000,12,ערן צור,הוא והיא
http://pizmonet.co.il/wiki/16.4.2000,13,ג'וזי כץ,אני סולחת
http://pizmonet.co.il/wiki/16.4.2000,14,דנה ברגר,בומביי
http://pizmonet.co.il/wiki/16.4.2000,15,פבלו רוזנברג ויואב יצחק,ילדונת
http://pizmonet.co.il/wiki/16.4.2000,16,יהודית רביץ,געגוע
http://pizmonet.co.il/wiki/16.4.2000,17,מיקה קרני,סוף המאה ה־20
http://pizmonet.co.il/wiki/16.4.2000,18,צמד ראות,שקט שקט בייבי
http://pizmonet.co.il/wiki/16.4.2000,19,רעש,אחרי שהתווכחנו
http://pizmonet.co.il/wiki/16.4.2000,20,שרית חדד,אבודה בלעדיך
http://pizmonet.co.il/wiki/16.4.2000,21,שלמה ארצי ושמעון בוסקילה,עלש
http://pizmonet.co.il/wiki/16.4.2000,22,רמי קלינשטיין,תנענעי אותי
http://pizmonet.co.il/wiki/16.4.2000,23,פישי הגדול וטיפקס,דינה
http://pizmonet.co.il/wiki/16.4.2000,24,דנה ברגר,עד הקצה
http://pizmonet.co.il/wiki/16.4.2000,25,רמי קלינשטיין וריטה,תגיד את זה
http://pizmonet.co.il/wiki/30.4.2000,1,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/30.4.2000,2,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/30.4.2000,3,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/30.4.2000,4,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/30.4.2000,5,פינג פונג,שמייח
http://pizmonet.co.il/wiki/30.4.2000,6,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/30.4.2000,7,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/30.4.2000,8,שלמה ארצי ובן ארצי,שיר פרדה
http://pizmonet.co.il/wiki/30.4.2000,9,גאיה,מה אני יודע
http://pizmonet.co.il/wiki/30.4.2000,10,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/30.4.2000,11,זהבה בן,מלך אמיתי
http://pizmonet.co.il/wiki/30.4.2000,12,ערן צור,תכלית בתחתית
http://pizmonet.co.il/wiki/30.4.2000,13,יהודית רביץ,געגוע
http://pizmonet.co.il/wiki/30.4.2000,14,ג'וזי כץ,אני סולחת
http://pizmonet.co.il/wiki/30.4.2000,15,מיקה קרני,סוף המאה ה־20
http://pizmonet.co.il/wiki/30.4.2000,16,דנה ברגר,בומביי
http://pizmonet.co.il/wiki/30.4.2000,17,צמד ראות,שקט שקט בייבי
http://pizmonet.co.il/wiki/30.4.2000,18,ערן צור,הוא והיא
http://pizmonet.co.il/wiki/30.4.2000,19,פבלו רוזנברג ויואב יצחק,ילדונת
http://pizmonet.co.il/wiki/30.4.2000,20,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/30.4.2000,21,רעש,אחרי שהתווכחנו
http://pizmonet.co.il/wiki/30.4.2000,22,שרית חדד,אבודה בלעדיך
http://pizmonet.co.il/wiki/30.4.2000,23,שלמה ארצי ושמעון בוסקילה,עלש
http://pizmonet.co.il/wiki/30.4.2000,24,רמי קלינשטיין,תנענעי אותי
http://pizmonet.co.il/wiki/30.4.2000,25,פישי הגדול וטיפקס,דינה
http://pizmonet.co.il/wiki/7.5.2000,1,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/7.5.2000,2,פינג פונג,שמייח
http://pizmonet.co.il/wiki/7.5.2000,3,שלמה ארצי ובן ארצי,שיר פרדה
http://pizmonet.co.il/wiki/7.5.2000,4,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/7.5.2000,5,עמיר בניון ומיכה שטרית,שמחות קטנות
http://pizmonet.co.il/wiki/7.5.2000,6,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/7.5.2000,7,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/7.5.2000,8,גאיה,מה אני יודע
http://pizmonet.co.il/wiki/7.5.2000,9,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/7.5.2000,10,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/7.5.2000,11,יהודית רביץ,געגוע
http://pizmonet.co.il/wiki/7.5.2000,12,ערן צור,תכלית בתחתית
http://pizmonet.co.il/wiki/7.5.2000,13,ג'וזי כץ,אני סולחת
http://pizmonet.co.il/wiki/7.5.2000,14,מיקה קרני,סוף המאה ה־20
http://pizmonet.co.il/wiki/7.5.2000,15,זהבה בן,מלך אמיתי
http://pizmonet.co.il/wiki/7.5.2000,16,לולה,נגע לו ללב
http://pizmonet.co.il/wiki/7.5.2000,17,יהודית רביץ,ברנדי וג'יטאן
http://pizmonet.co.il/wiki/7.5.2000,18,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/7.5.2000,19,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/7.5.2000,20,ערן צור,הוא והיא
http://pizmonet.co.il/wiki/7.5.2000,21,צמד ראות,שקט שקט בייביי
http://pizmonet.co.il/wiki/7.5.2000,22,דנה ברגר,בומביי
http://pizmonet.co.il/wiki/7.5.2000,23,שרית חדד,אבודה בלעדיך
http://pizmonet.co.il/wiki/7.5.2000,24,פבלו רוזנברג ויואב יצחק,ילדונת
http://pizmonet.co.il/wiki/7.5.2000,25,רמי קלינשטיין,תנענעי אותי
http://pizmonet.co.il/wiki/14.5.2000,1,עמיר בניון ומיכה שטרית,שמחות קטנות
http://pizmonet.co.il/wiki/14.5.2000,2,שלמה ארצי ובן ארצי,שיר פרדה
http://pizmonet.co.il/wiki/14.5.2000,3,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/14.5.2000,4,השרוף,הבל החן שקר היופי
http://pizmonet.co.il/wiki/14.5.2000,5,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/14.5.2000,6,גאיה,מה אני יודע
http://pizmonet.co.il/wiki/14.5.2000,7,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/14.5.2000,8,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/14.5.2000,9,דנה ברגר,אהבה
http://pizmonet.co.il/wiki/14.5.2000,10,יהודית רביץ,געגוע
http://pizmonet.co.il/wiki/14.5.2000,11,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/14.5.2000,12,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/14.5.2000,13,פינג פונג,שמייח
http://pizmonet.co.il/wiki/14.5.2000,14,יהודית רביץ,ברנדי וג'יטאן
http://pizmonet.co.il/wiki/14.5.2000,15,חמי רודנר ושליחי הבלוז,מה היה
http://pizmonet.co.il/wiki/14.5.2000,16,ערן צור,תכלית בתחתית
http://pizmonet.co.il/wiki/14.5.2000,17,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/14.5.2000,18,לולה,נגע לו ללב
http://pizmonet.co.il/wiki/14.5.2000,19,זהבה בן,מלך אמיתי
http://pizmonet.co.il/wiki/14.5.2000,20,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/14.5.2000,21,ג'וזי כץ,אני סולחת
http://pizmonet.co.il/wiki/14.5.2000,22,מיקה קרני,סוף המאה ה־20
http://pizmonet.co.il/wiki/14.5.2000,23,ערן צור,הוא והיא
http://pizmonet.co.il/wiki/14.5.2000,24,בתי,שקט שקט בייבי
http://pizmonet.co.il/wiki/14.5.2000,25,שרית חדד,אבודה בלעדיך
http://pizmonet.co.il/wiki/21.5.2000,1,השרוף,הבל החן שקר היופי
http://pizmonet.co.il/wiki/21.5.2000,2,עמיר בניון ומיכה שטרית,שמחות קטנות
http://pizmonet.co.il/wiki/21.5.2000,3,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/21.5.2000,4,שלמה ארצי ובן ארצי,שיר פרדה
http://pizmonet.co.il/wiki/21.5.2000,5,דנה ברגר,אהבה
http://pizmonet.co.il/wiki/21.5.2000,6,ליאור נרקיס ושלומי שבת,לכל אחד יש
http://pizmonet.co.il/wiki/21.5.2000,7,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/21.5.2000,8,גאיה,מה אני יודע
http://pizmonet.co.il/wiki/21.5.2000,9,השרוף,אהבה
http://pizmonet.co.il/wiki/21.5.2000,10,חמי רודנר ושליחי הבלוז,מה היה
http://pizmonet.co.il/wiki/21.5.2000,11,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/21.5.2000,12,ערן צור,תכלית בתחתית
http://pizmonet.co.il/wiki/21.5.2000,13,יהודית רביץ,ברנדי וג'יטאן
http://pizmonet.co.il/wiki/21.5.2000,14,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/21.5.2000,15,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/21.5.2000,16,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/21.5.2000,17,חיה סמיר ואקי אבני,תפילת האור
http://pizmonet.co.il/wiki/21.5.2000,18,יהודית רביץ,געגוע
http://pizmonet.co.il/wiki/21.5.2000,19,גאיה,מחפש אותך
http://pizmonet.co.il/wiki/21.5.2000,20,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/21.5.2000,21,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/21.5.2000,22,לולה,נגע לו ללב
http://pizmonet.co.il/wiki/21.5.2000,23,זהבה בן,מלך אמיתי
http://pizmonet.co.il/wiki/21.5.2000,24,ג'וזי כץ,אני סולחת
http://pizmonet.co.il/wiki/21.5.2000,25,מיקה קרני,סוף המאה ה־20
http://pizmonet.co.il/wiki/28.5.2000,1,השרוף,הבל החן שקר היופי
http://pizmonet.co.il/wiki/28.5.2000,2,עמיר בניון ומיכה שטרית,שמחות קטנות
http://pizmonet.co.il/wiki/28.5.2000,3,ליאור נרקיס ושלומי שבת,לכל אחד יש
http://pizmonet.co.il/wiki/28.5.2000,4,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/28.5.2000,5,השרוף,אהבה
http://pizmonet.co.il/wiki/28.5.2000,6,דנה ברגר,אהבה
http://pizmonet.co.il/wiki/28.5.2000,7,שלמה ארצי ובן ארצי,שיר פרדה
http://pizmonet.co.il/wiki/28.5.2000,8,חמי רודנר ושליחי הבלוז,מה היה
http://pizmonet.co.il/wiki/28.5.2000,9,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/28.5.2000,10,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/28.5.2000,11,גאיה,מה אני יודע
http://pizmonet.co.il/wiki/28.5.2000,12,יהודית רביץ,ברנדי וג'יטאן
http://pizmonet.co.il/wiki/28.5.2000,13,ערן צור,תכלית בתחתית
http://pizmonet.co.il/wiki/28.5.2000,14,זהבה בן,אני שטה
http://pizmonet.co.il/wiki/28.5.2000,15,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/28.5.2000,16,יהודית רביץ ודן תורן,אמבולנס האהבה
http://pizmonet.co.il/wiki/28.5.2000,17,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/28.5.2000,18,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/28.5.2000,19,חיה סמיר ואקי אבני,תפילת האור
http://pizmonet.co.il/wiki/28.5.2000,20,הגמלים,שומבלע
http://pizmonet.co.il/wiki/28.5.2000,21,גאיה,מחפש אותך
http://pizmonet.co.il/wiki/28.5.2000,22,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/28.5.2000,23,לולה,נגע לו ללב
http://pizmonet.co.il/wiki/28.5.2000,24,מיקה קרני,סוף המאה ה־20
http://pizmonet.co.il/wiki/28.5.2000,25,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/4.6.2000,1,השרוף,הבל החן שקר היופי
http://pizmonet.co.il/wiki/4.6.2000,2,ליאור נרקיס ושלומי שבת,לכל אחד יש
http://pizmonet.co.il/wiki/4.6.2000,3,עמיר בניון ומיכה שטרית,שמחות קטנות
http://pizmonet.co.il/wiki/4.6.2000,4,השרוף,אהבה
http://pizmonet.co.il/wiki/4.6.2000,5,דנה ברגר,אהבה
http://pizmonet.co.il/wiki/4.6.2000,6,חמי רודנר ושליחי הבלוז,גאולה
http://pizmonet.co.il/wiki/4.6.2000,7,חמי רודנר ושליחי הבלוז,מה היה
http://pizmonet.co.il/wiki/4.6.2000,8,שלמה ארצי ובן ארצי,שיר פרדה
http://pizmonet.co.il/wiki/4.6.2000,9,יהודית רביץ ודן תורן,אמבולנס האהבה
http://pizmonet.co.il/wiki/4.6.2000,10,זהבה בן,אני שטה
http://pizmonet.co.il/wiki/4.6.2000,11,שלמה ארצי,נוף ילדות
http://pizmonet.co.il/wiki/4.6.2000,12,אריק איינשטיין ומיכה שטרית,אדומה שלי
http://pizmonet.co.il/wiki/4.6.2000,13,חמי רודנר ושליחי הבלוז,בואי ניפרד
http://pizmonet.co.il/wiki/4.6.2000,14,יהודית רביץ,ברנדי וג'יטאן
http://pizmonet.co.il/wiki/4.6.2000,15,גאיה,מה אני יודע
http://pizmonet.co.il/wiki/4.6.2000,16,נורית גלרון,אתה הולך לישון מוקדם
http://pizmonet.co.il/wiki/4.6.2000,17,דנה ברגר,לומדת לעוף
http://pizmonet.co.il/wiki/4.6.2000,18,ערן צור,לילות של ירח מלא
http://pizmonet.co.il/wiki/4.6.2000,19,תמר גלעדי,האהבה מתה
http://pizmonet.co.il/wiki/4.6.2000,20,נצח ומאיר בנאי,החיים
http://pizmonet.co.il/wiki/4.6.2000,21,ערן צור,תכלית בתחתית
http://pizmonet.co.il/wiki/4.6.2000,22,חיה סמיר ואקי אבני,תפילת האור
http://pizmonet.co.il/wiki/4.6.2000,23,גאיה,מחפש אותך
http://pizmonet.co.il/wiki/4.6.2000,24,יהודית רביץ,בך לא נוגע
http://pizmonet.co.il/wiki/4.6.2000,25,שרית חדד,לעשות מה שבא לי
http://pizmonet.co.il/wiki/11.6.2000,1,ליאור נרקיס ושלומי שבת,לכל אחד יש
http://pizmonet.co.il/wiki/11.6.2000,2,עמיר בניון ומיכה שטרית,שמחות קטנות
http://pizmonet.co.il/wiki/11.6.2000,3,השרוף,אהבה
http://pizmonet.co.il/wiki/11.6.2000,4,השרוף,הבל החן שקר היופי
http://pizmonet.co.il/wiki/11.6.2000,5,דנה ברגר,אהבה
http://pizmonet.co.il/wiki/11.6.2000,6,חמי רודנר ושליחי הבלוז,מה היה
http://pizmonet.co.il/wiki/11.6.2000,7,יהודית רביץ ודן תורן,אמבולנס האהבה
http://pizmonet.co.il/wiki/11.6.2000,8,זהבה בן,אני שטה
http://pizmonet.co.il/wiki/11.6.2000,9,נורית גלרון,אתה הולך לישון מוקדם
http://pizmonet.co.il/wiki/11.6.2000,10,מתי כספי ואתי אנקרי,שיר אהבה (כמו גלגל)
http://pizmonet.co.il/wiki/11.6.2000,11,אריק איינשטיין ומיכה שטרית,אדומה שלי
http://pizmonet.co.il/wiki/11.6.2000,12,חמי רודנר ושליחי הבלוז,גאולה
